date,product_id,quantity_sold,revenue,profit
2022-02-17,PROD_083,17,17317.22,7230.439999999999
2022-02-17,PROD_084,6,2676.6000000000004,1293.1800000000003
2022-02-17,PROD_085,14,7607.32,3441.7599999999998
2022-02-17,PROD_086,12,5811.96,1917.12
2022-02-17,PROD_087,6,6189.42,2974.3199999999997
2022-02-17,PROD_088,38,60959.22,26989.12
2022-02-17,PROD_089,15,9126.6,2333.8500000000004
2022-02-17,PROD_090,19,15092.27,6871.7300000000005
2022-02-17,PROD_091,7,8497.230000000001,4018.9100000000008
2022-02-17,PROD_092,6,4697.04,2261.4
2022-02-17,PROD_093,28,542.0799999999999,189.0
2022-02-17,PROD_094,26,25888.2,12568.920000000002
2022-02-17,PROD_095,12,28515.48,12351.119999999999
2022-02-17,PROD_096,13,7354.88,2392.3899999999994
2022-02-17,PROD_097,2,2018.72,729.1200000000001
2022-02-17,PROD_098,14,11638.76,5258.960000000001
2022-02-17,PROD_099,8,13786.16,5936.32
2022-02-17,PROD_100,14,16868.32,5369.560000000001
2022-02-18,PROD_001,12,1141.92,376.79999999999995
2022-02-18,PROD_002,16,2496.8,931.6800000000003
2022-02-18,PROD_003,13,17650.23,7223.970000000001
2022-02-18,PROD_004,50,3769.0,1247.4999999999998
2022-02-18,PROD_005,34,11359.06,3296.2999999999997
2022-02-18,PROD_006,11,17198.72,6112.04
2022-02-18,PROD_007,14,34891.64,17280.200000000004
2022-02-18,PROD_008,9,10141.829999999998,3611.9699999999993
2022-02-18,PROD_009,21,68394.48,34019.37
2022-02-18,PROD_010,68,6508.28,3053.1999999999994
2022-02-18,PROD_011,16,25661.92,11232.799999999997
2022-02-18,PROD_012,5,836.0500000000001,302.05000000000007
2022-02-18,PROD_013,13,24988.34,11431.290000000003
2022-02-18,PROD_014,15,7036.5,2176.0500000000006
2022-02-18,PROD_015,18,20801.52,10080.180000000002
2022-02-18,PROD_016,15,23775.15,9600.3
2022-02-18,PROD_017,28,11197.199999999999,5593.28
2022-02-18,PROD_018,19,47524.700000000004,13747.260000000004
2022-02-18,PROD_019,15,5430.6,2268.0000000000005
2022-02-18,PROD_020,21,10136.699999999999,2792.3699999999994
2022-02-18,PROD_021,27,4823.55,1817.1000000000004
2022-02-18,PROD_022,11,4061.2,1106.4899999999998
2022-02-18,PROD_023,19,3548.0600000000004,1613.2900000000002
2022-02-18,PROD_024,12,14481.24,3457.44
2022-02-18,PROD_025,27,20202.21,8298.720000000001
2022-02-18,PROD_026,23,51957.23,14574.410000000007
2022-02-18,PROD_027,12,15059.52,6327.480000000001
2022-02-18,PROD_028,15,10473.6,3841.8
2022-02-18,PROD_029,35,2611.35,839.2999999999998
2022-02-18,PROD_030,13,2611.7000000000003,815.75
2022-02-18,PROD_031,32,67271.36,31897.92
2022-02-18,PROD_032,9,3625.38,1022.1299999999999
2022-02-18,PROD_033,17,3998.74,1547.1699999999998
2022-02-18,PROD_034,5,7675.900000000001,2841.5000000000005
2022-02-18,PROD_035,16,2413.12,1079.6799999999998
2022-02-18,PROD_036,32,20153.92,7667.199999999999
2022-02-18,PROD_037,29,3480.0,907.6999999999999
2022-02-18,PROD_038,17,41185.39,16647.08
2022-02-18,PROD_039,8,7941.36,3090.08
2022-02-18,PROD_040,31,9859.550000000001,3592.5900000000006
2022-02-18,PROD_041,12,13102.32,5868.959999999999
2022-02-18,PROD_042,30,29476.199999999997,14574.9
2022-02-18,PROD_043,14,11758.32,4877.88
2022-02-18,PROD_044,23,36204.53,9506.589999999998
2022-02-18,PROD_045,4,8197.28,4013.120000000001
2022-02-18,PROD_046,16,8186.72,3048.96
2022-02-18,PROD_047,11,5602.96,2492.4900000000002
2022-02-18,PROD_048,37,47426.229999999996,23109.089999999997
2022-02-18,PROD_049,46,9174.699999999999,4581.139999999999
2022-02-18,PROD_050,18,2564.46,903.96
2022-02-18,PROD_051,13,6183.84,2900.82
2022-02-18,PROD_052,14,21712.460000000003,9406.320000000002
2022-02-18,PROD_053,8,10602.48,4776.0
2022-02-18,PROD_054,13,6887.4,2112.7599999999998
2022-02-18,PROD_055,13,3725.0200000000004,1800.6300000000003
2022-02-18,PROD_056,12,3362.5199999999995,1534.9199999999996
2022-02-18,PROD_057,36,43279.92,16219.440000000002
2022-02-18,PROD_058,20,13192.4,6191.0
2022-02-18,PROD_059,49,1049.09,374.85
2022-02-18,PROD_060,17,17821.949999999997,7735.169999999998
2022-02-18,PROD_061,19,2866.72,1395.1699999999998
2022-02-18,PROD_062,15,6121.8,2749.9500000000003
2022-02-18,PROD_063,22,8012.4,3684.1199999999994
2022-02-18,PROD_064,32,1738.56,843.8399999999999
2022-02-18,PROD_065,29,39379.97,14439.100000000002
2022-02-18,PROD_066,17,15226.39,5588.069999999999
2022-02-18,PROD_067,11,4898.08,2423.41
2022-02-18,PROD_068,9,18797.670000000002,6607.080000000001
2022-02-18,PROD_069,9,1464.93,705.7800000000002
2022-02-18,PROD_070,8,793.68,386.23999999999995
2022-02-18,PROD_071,6,2070.12,897.24
2022-02-18,PROD_072,15,10100.4,3412.5
2022-02-18,PROD_073,9,9164.07,3735.3599999999997
2022-02-18,PROD_074,4,2347.76,793.6400000000003
2022-02-18,PROD_075,4,2121.0,974.52
2022-02-18,PROD_076,11,793.98,246.29000000000008
2022-02-18,PROD_077,28,10182.76,4412.52
2022-02-18,PROD_078,23,14058.060000000001,4291.340000000001
2022-02-18,PROD_079,71,8294.93,2154.8499999999995
2022-02-18,PROD_080,28,28595.84,9153.199999999999
2022-02-18,PROD_081,22,30743.460000000003,14240.160000000002
2022-02-18,PROD_082,20,30252.800000000003,14278.400000000001
2022-02-18,PROD_083,13,13242.58,5529.159999999999
2022-02-18,PROD_084,27,12044.7,5819.31
2022-02-18,PROD_085,10,5433.8,2458.3999999999996
2022-02-18,PROD_086,23,11139.59,3674.4799999999996
2022-02-18,PROD_087,28,28883.96,13880.159999999998
2022-02-18,PROD_088,15,24062.850000000002,10653.6
2022-02-18,PROD_089,12,7301.280000000001,1867.0800000000004
2022-02-18,PROD_090,26,20652.58,9403.42
2022-02-18,PROD_091,15,18208.350000000002,8611.95
2022-02-18,PROD_092,15,11742.6,5653.500000000001
2022-02-18,PROD_093,44,851.8399999999999,297.0
2022-02-18,PROD_094,23,22901.100000000002,11118.660000000002
2022-02-18,PROD_095,24,57030.96,24702.239999999998
2022-02-18,PROD_096,42,23761.92,7729.259999999998
2022-02-18,PROD_097,11,11102.960000000001,4010.1600000000008
2022-02-18,PROD_098,11,9144.74,4132.040000000001
2022-02-18,PROD_099,36,62037.72,26713.44
2022-02-18,PROD_100,25,30122.000000000004,9588.500000000002
2022-02-19,PROD_001,4,380.64,125.6
2022-02-19,PROD_002,2,312.1,116.46000000000004
2022-02-19,PROD_003,9,12219.39,5001.210000000001
2022-02-19,PROD_004,35,2638.2999999999997,873.2499999999999
2022-02-19,PROD_005,4,1336.36,387.79999999999995
2022-02-19,PROD_006,7,10944.64,3889.48
2022-02-19,PROD_007,5,12461.300000000001,6171.500000000001
2022-02-19,PROD_008,6,6761.219999999999,2407.9799999999996
2022-02-19,PROD_009,3,9770.64,4859.91
2022-02-19,PROD_010,34,3254.14,1526.5999999999997
2022-02-19,PROD_011,13,20850.309999999998,9126.649999999998
2022-02-19,PROD_012,12,2006.52,724.9200000000001
2022-02-19,PROD_013,17,32677.06,14948.610000000002
2022-02-19,PROD_014,2,938.2,290.1400000000001
2022-02-19,PROD_015,15,17334.600000000002,8400.150000000001
2022-02-19,PROD_016,7,11095.07,4480.139999999999
2022-02-19,PROD_017,11,4398.9,2197.3599999999997
2022-02-19,PROD_018,4,10005.2,2894.1600000000008
2022-02-19,PROD_019,9,3258.36,1360.8000000000002
2022-02-19,PROD_020,20,9654.0,2659.3999999999996
2022-02-19,PROD_021,15,2679.75,1009.5000000000002
2022-02-19,PROD_022,9,3322.7999999999997,905.3099999999997
2022-02-19,PROD_023,7,1307.18,594.3700000000001
2022-02-19,PROD_024,11,13274.47,3169.32
2022-02-19,PROD_025,14,10475.220000000001,4303.04
2022-02-19,PROD_026,6,13554.060000000001,3802.020000000002
2022-02-19,PROD_027,18,22589.28,9491.220000000001
2022-02-19,PROD_028,7,4887.68,1792.8400000000001
2022-02-19,PROD_029,26,1939.86,623.4799999999999
2022-02-19,PROD_030,18,3616.2000000000003,1129.5
2022-02-19,PROD_031,22,46249.06,21929.82
2022-02-19,PROD_032,7,2819.74,794.99
2022-02-19,PROD_033,15,3528.3,1365.1499999999999
2022-02-19,PROD_034,16,24562.88,9092.800000000001
2022-02-19,PROD_035,14,2111.48,944.7199999999998
2022-02-19,PROD_036,15,9447.15,3593.9999999999995
2022-02-19,PROD_037,42,5040.0,1314.6
2022-02-19,PROD_038,8,19381.36,7833.92
2022-02-19,PROD_039,14,13897.38,5407.639999999999
2022-02-19,PROD_040,18,5724.900000000001,2086.0200000000004
2022-02-19,PROD_041,10,10918.599999999999,4890.799999999999
2022-02-19,PROD_042,22,21615.879999999997,10688.26
2022-02-19,PROD_043,7,5879.16,2438.94
2022-02-19,PROD_044,6,9444.66,2479.9799999999996
2022-02-19,PROD_045,10,20493.2,10032.800000000003
2022-02-19,PROD_046,19,9721.73,3620.64
2022-02-19,PROD_047,7,3565.52,1586.13
2022-02-19,PROD_048,14,17945.059999999998,8743.98
2022-02-19,PROD_049,38,7579.099999999999,3784.4199999999996
2022-02-19,PROD_050,12,1709.6399999999999,602.64
2022-02-19,PROD_051,7,3329.76,1561.98
2022-02-19,PROD_052,4,6203.56,2687.5200000000004
2022-02-19,PROD_053,13,17229.03,7761.0
2022-02-19,PROD_054,19,10066.199999999999,3087.8799999999997
2022-02-19,PROD_055,8,2292.32,1108.0800000000002
2022-02-19,PROD_056,6,1681.2599999999998,767.4599999999998
2022-02-19,PROD_057,19,22842.18,8560.260000000002
2022-02-19,PROD_058,6,3957.7200000000003,1857.3000000000002
2022-02-19,PROD_059,20,428.2,153.0
2022-02-19,PROD_060,6,6290.099999999999,2730.0599999999995
2022-02-19,PROD_061,34,5129.92,2496.62
2022-02-19,PROD_062,7,2856.84,1283.3100000000002
2022-02-19,PROD_063,2,728.4,334.91999999999996
2022-02-19,PROD_064,19,1032.27,501.03
2022-02-19,PROD_065,5,6789.650000000001,2489.5000000000005
2022-02-19,PROD_066,9,8061.03,2958.3899999999994
2022-02-19,PROD_067,8,3562.24,1762.4799999999998
2022-02-19,PROD_068,9,18797.670000000002,6607.080000000001
2022-02-19,PROD_069,8,1302.16,627.3600000000001
2022-02-19,PROD_070,8,793.68,386.23999999999995
2022-02-19,PROD_071,10,3450.2,1495.3999999999999
2022-02-19,PROD_072,11,7406.96,2502.5
2022-02-19,PROD_073,2,2036.46,830.0799999999999
2022-02-19,PROD_074,4,2347.76,793.6400000000003
2022-02-19,PROD_075,5,2651.25,1218.15
2022-02-19,PROD_076,30,2165.4,671.7000000000003
2022-02-19,PROD_077,7,2545.69,1103.13
2022-02-19,PROD_078,4,2444.88,746.3200000000002
2022-02-19,PROD_079,29,3388.07,880.1499999999999
2022-02-19,PROD_080,8,8170.24,2615.2
2022-02-19,PROD_081,5,6987.150000000001,3236.4000000000005
2022-02-19,PROD_082,12,18151.68,8567.04
2022-02-19,PROD_083,12,12223.92,5103.839999999999
2022-02-19,PROD_084,17,7583.700000000001,3664.0100000000007
2022-02-19,PROD_085,3,1630.1399999999999,737.52
2022-02-19,PROD_086,10,4843.3,1597.6
2022-02-19,PROD_087,19,19599.829999999998,9418.679999999998
2022-02-19,PROD_088,7,11229.33,4971.68
2022-02-19,PROD_089,6,3650.6400000000003,933.5400000000002
2022-02-19,PROD_090,18,14297.94,6510.06
2022-02-19,PROD_091,8,9711.12,4593.040000000001
2022-02-19,PROD_092,5,3914.2000000000003,1884.5000000000002
2022-02-19,PROD_093,28,542.0799999999999,189.0
2022-02-19,PROD_094,16,15931.2,7734.720000000001
2022-02-19,PROD_095,5,11881.45,5146.3
2022-02-19,PROD_096,14,7920.639999999999,2576.4199999999996
2022-02-19,PROD_097,11,11102.960000000001,4010.1600000000008
2022-02-19,PROD_098,3,2494.02,1126.92
2022-02-19,PROD_099,4,6893.08,2968.16
2022-02-19,PROD_100,13,15663.440000000002,4986.020000000001
2022-02-20,PROD_001,14,1332.24,439.59999999999997
2022-02-20,PROD_002,12,1872.6000000000001,698.7600000000002
2022-02-20,PROD_003,11,14934.810000000001,6112.59
2022-02-20,PROD_004,37,2789.06,923.1499999999999
2022-02-20,PROD_005,7,2338.6299999999997,678.6499999999999
2022-02-20,PROD_006,8,12508.16,4445.12
2022-02-20,PROD_007,3,7476.780000000001,3702.9000000000005
2022-02-20,PROD_008,8,9014.96,3210.6399999999994
2022-02-20,PROD_009,7,22798.16,11339.79
2022-02-20,PROD_010,24,2297.04,1077.6
2022-02-20,PROD_011,10,16038.699999999999,7020.499999999998
2022-02-20,PROD_012,11,1839.3100000000002,664.5100000000001
2022-02-20,PROD_013,16,30754.88,14069.280000000002
2022-02-20,PROD_014,4,1876.4,580.2800000000002
2022-02-20,PROD_015,8,9245.12,4480.080000000001
2022-02-20,PROD_016,12,19020.12,7680.24
2022-02-20,PROD_017,8,3199.2,1598.08
2022-02-20,PROD_018,13,32516.9,9406.020000000002
2022-02-20,PROD_019,13,4706.52,1965.6000000000001
2022-02-20,PROD_020,15,7240.5,1994.5499999999995
2022-02-20,PROD_021,15,2679.75,1009.5000000000002
2022-02-20,PROD_022,18,6645.599999999999,1810.6199999999994
2022-02-20,PROD_023,5,933.7,424.55000000000007
2022-02-20,PROD_024,8,9654.16,2304.96
2022-02-20,PROD_025,14,10475.220000000001,4303.04
2022-02-20,PROD_026,3,6777.030000000001,1901.010000000001
2022-02-20,PROD_027,24,30119.04,12654.960000000003
2022-02-20,PROD_028,14,9775.36,3585.6800000000003
2022-02-20,PROD_029,51,3805.11,1222.9799999999998
2022-02-20,PROD_030,16,3214.4,1004.0
2022-02-20,PROD_031,7,14715.61,6977.67
2022-02-20,PROD_032,4,1611.28,454.28
2022-02-20,PROD_033,9,2116.98,819.0899999999999
2022-02-20,PROD_034,9,13816.62,5114.700000000001
2022-02-20,PROD_035,11,1659.02,742.2799999999999
2022-02-20,PROD_036,23,14485.63,5510.799999999999
2022-02-20,PROD_037,24,2880.0,751.1999999999999
2022-02-20,PROD_038,12,29072.04,11750.880000000001
2022-02-20,PROD_039,2,1985.34,772.52
2022-02-20,PROD_040,9,2862.4500000000003,1043.0100000000002
2022-02-20,PROD_041,11,12010.46,5379.879999999999
2022-02-20,PROD_042,11,10807.939999999999,5344.13
2022-02-20,PROD_043,14,11758.32,4877.88
2022-02-20,PROD_044,10,15741.099999999999,4133.299999999999
2022-02-20,PROD_045,6,12295.920000000002,6019.680000000001
2022-02-20,PROD_046,7,3581.69,1333.92
2022-02-20,PROD_047,1,509.36,226.59000000000003
2022-02-20,PROD_048,5,6408.95,3122.8499999999995
2022-02-20,PROD_049,29,5784.049999999999,2888.1099999999997
2022-02-20,PROD_050,19,2706.93,954.18
2022-02-20,PROD_051,7,3329.76,1561.98
2022-02-20,PROD_052,14,21712.460000000003,9406.320000000002
2022-02-20,PROD_053,13,17229.03,7761.0
2022-02-20,PROD_054,14,7417.199999999999,2275.2799999999997
2022-02-20,PROD_055,8,2292.32,1108.0800000000002
2022-02-20,PROD_056,9,2521.89,1151.1899999999996
2022-02-20,PROD_057,13,15628.86,5857.020000000001
2022-02-20,PROD_058,4,2638.48,1238.2
2022-02-20,PROD_059,47,1006.27,359.55
2022-02-20,PROD_060,7,7338.449999999999,3185.0699999999993
2022-02-20,PROD_061,19,2866.72,1395.1699999999998
2022-02-20,PROD_062,5,2040.6,916.6500000000001
2022-02-20,PROD_063,10,3642.0,1674.6
2022-02-20,PROD_064,47,2553.5099999999998,1239.3899999999999
2022-02-20,PROD_065,16,21726.88,7966.4000000000015
2022-02-20,PROD_066,5,4478.349999999999,1643.5499999999997
2022-02-20,PROD_067,4,1781.12,881.2399999999999
2022-02-20,PROD_068,9,18797.670000000002,6607.080000000001
2022-02-20,PROD_069,10,1627.7,784.2000000000002
2022-02-20,PROD_070,6,595.26,289.67999999999995
2022-02-20,PROD_071,4,1380.08,598.16
2022-02-20,PROD_072,2,1346.72,455.0
2022-02-20,PROD_073,3,3054.69,1245.12
2022-02-20,PROD_074,18,10564.920000000002,3571.3800000000015
2022-02-20,PROD_075,8,4242.0,1949.04
2022-02-20,PROD_076,13,938.3400000000001,291.0700000000001
2022-02-20,PROD_077,12,4364.04,1891.08
2022-02-20,PROD_078,17,10390.74,3171.8600000000006
2022-02-20,PROD_079,10,1168.3,303.49999999999994
2022-02-20,PROD_080,6,6127.68,1961.3999999999999
2022-02-20,PROD_081,16,22358.88,10356.480000000001
2022-02-20,PROD_082,3,4537.92,2141.76
2022-02-20,PROD_083,14,14261.24,5954.48
2022-02-20,PROD_084,8,3568.8,1724.2400000000002
2022-02-20,PROD_085,8,4347.04,1966.7199999999998
2022-02-20,PROD_086,14,6780.62,2236.64
2022-02-20,PROD_087,4,4126.28,1982.8799999999997
2022-02-20,PROD_088,19,30479.61,13494.56
2022-02-20,PROD_089,7,4259.08,1089.13
2022-02-20,PROD_090,10,7943.3,3616.7000000000003
2022-02-20,PROD_091,3,3641.67,1722.3900000000003
2022-02-20,PROD_092,12,9394.08,4522.8
2022-02-20,PROD_093,29,561.4399999999999,195.75
2022-02-20,PROD_094,4,3982.8,1933.6800000000003
2022-02-20,PROD_095,9,21386.61,9263.34
2022-02-20,PROD_096,11,6223.36,2024.3299999999997
2022-02-20,PROD_097,3,3028.08,1093.6800000000003
2022-02-20,PROD_098,11,9144.74,4132.040000000001
2022-02-20,PROD_099,17,29295.59,12614.68
2022-02-20,PROD_100,5,6024.400000000001,1917.7000000000003
2022-02-21,PROD_001,22,2093.52,690.8
2022-02-21,PROD_002,21,3277.05,1222.8300000000004
2022-02-21,PROD_003,21,28511.91,11669.490000000002
2022-02-21,PROD_004,42,3165.96,1047.8999999999999
2022-02-21,PROD_005,10,3340.8999999999996,969.4999999999999
2022-02-21,PROD_006,10,15635.2,5556.4
2022-02-21,PROD_007,10,24922.600000000002,12343.000000000002
2022-02-21,PROD_008,17,19156.789999999997,6822.609999999999
2022-02-21,PROD_009,12,39082.56,19439.64
2022-02-21,PROD_010,20,1914.1999999999998,897.9999999999998
2022-02-21,PROD_011,34,54531.579999999994,23869.699999999993
2022-02-21,PROD_012,25,4180.25,1510.2500000000002
2022-02-21,PROD_013,27,51898.86,23741.910000000003
2022-02-21,PROD_014,3,1407.3000000000002,435.21000000000015
2022-02-21,PROD_015,15,17334.600000000002,8400.150000000001
2022-02-21,PROD_016,18,28530.18,11520.36
2022-02-21,PROD_017,23,9197.699999999999,4594.48
2022-02-21,PROD_018,8,20010.4,5788.3200000000015
2022-02-21,PROD_019,27,9775.08,4082.4000000000005
2022-02-21,PROD_020,12,5792.4,1595.6399999999996
2022-02-21,PROD_021,15,2679.75,1009.5000000000002
2022-02-21,PROD_022,7,2584.4,704.1299999999999
2022-02-21,PROD_023,28,5228.72,2377.4800000000005
2022-02-21,PROD_024,14,16894.78,4033.6800000000003
2022-02-21,PROD_025,31,23195.13,9528.16
2022-02-21,PROD_026,11,24849.11,6970.3700000000035
2022-02-21,PROD_027,15,18824.4,7909.350000000001
2022-02-21,PROD_028,24,16757.760000000002,6146.88
2022-02-21,PROD_029,22,1641.42,527.56
2022-02-21,PROD_030,10,2009.0,627.5
2022-02-21,PROD_031,31,65169.13,30901.109999999997
2022-02-21,PROD_032,8,3222.56,908.56
2022-02-21,PROD_033,11,2587.42,1001.1099999999999
2022-02-21,PROD_034,12,18422.16,6819.6
2022-02-21,PROD_035,24,3619.68,1619.5199999999998
2022-02-21,PROD_036,27,17004.87,6469.199999999999
2022-02-21,PROD_037,60,7200.0,1877.9999999999998
2022-02-21,PROD_038,12,29072.04,11750.880000000001
2022-02-21,PROD_039,19,18860.73,7338.94
2022-02-21,PROD_040,12,3816.6000000000004,1390.6800000000003
2022-02-21,PROD_041,22,24020.92,10759.759999999998
2022-02-21,PROD_042,28,27511.12,13603.24
2022-02-21,PROD_043,9,7558.92,3135.78
2022-02-21,PROD_044,21,33056.31,8679.929999999998
2022-02-21,PROD_045,14,28690.480000000003,14045.920000000002
2022-02-21,PROD_046,32,16373.44,6097.92
2022-02-21,PROD_047,18,9168.48,4078.620000000001
2022-02-21,PROD_048,35,44862.65,21859.949999999997
2022-02-21,PROD_049,33,6581.849999999999,3286.47
2022-02-21,PROD_050,21,2991.87,1054.62
2022-02-21,PROD_051,10,4756.8,2231.4
2022-02-21,PROD_052,6,9305.34,4031.2800000000007
2022-02-21,PROD_053,13,17229.03,7761.0
2022-02-21,PROD_054,22,11655.599999999999,3575.4399999999996
2022-02-21,PROD_055,19,5444.26,2631.6900000000005
2022-02-21,PROD_056,15,4203.15,1918.6499999999996
2022-02-21,PROD_057,12,14426.64,5406.480000000001
2022-02-21,PROD_058,14,9234.68,4333.7
2022-02-21,PROD_059,18,385.38,137.70000000000002
2022-02-21,PROD_060,16,16773.6,7280.159999999998
2022-02-21,PROD_061,17,2564.96,1248.31
2022-02-21,PROD_062,22,8978.64,4033.26
2022-02-21,PROD_063,18,6555.599999999999,3014.2799999999997
2022-02-21,PROD_064,19,1032.27,501.03
2022-02-21,PROD_065,26,35306.18,12945.400000000001
2022-02-21,PROD_066,10,8956.699999999999,3287.0999999999995
2022-02-21,PROD_067,20,8905.599999999999,4406.2
2022-02-21,PROD_068,24,50127.12,17618.880000000005
2022-02-21,PROD_069,22,3580.94,1725.2400000000002
2022-02-21,PROD_070,6,595.26,289.67999999999995
2022-02-21,PROD_071,13,4485.26,1944.02
2022-02-21,PROD_072,10,6733.6,2275.0
2022-02-21,PROD_073,12,12218.76,4980.48
2022-02-21,PROD_074,23,13499.62,4563.430000000002
2022-02-21,PROD_075,6,3181.5,1461.78
2022-02-21,PROD_076,32,2309.76,716.4800000000002
2022-02-21,PROD_077,20,7273.400000000001,3151.8
2022-02-21,PROD_078,14,8557.08,2612.120000000001
2022-02-21,PROD_079,46,5374.18,1396.0999999999997
2022-02-21,PROD_080,20,20425.6,6538.0
2022-02-21,PROD_081,14,19564.02,9061.920000000002
2022-02-21,PROD_082,23,34790.72,16420.160000000003
2022-02-21,PROD_083,25,25466.5,10632.999999999998
2022-02-21,PROD_084,7,3122.7000000000003,1508.7100000000003
2022-02-21,PROD_085,16,8694.08,3933.4399999999996
2022-02-21,PROD_086,18,8717.94,2875.68
2022-02-21,PROD_087,24,24757.68,11897.279999999999
2022-02-21,PROD_088,15,24062.850000000002,10653.6
2022-02-21,PROD_089,15,9126.6,2333.8500000000004
2022-02-21,PROD_090,16,12709.28,5786.72
2022-02-21,PROD_091,9,10925.01,5167.170000000001
2022-02-21,PROD_092,14,10959.76,5276.6
2022-02-21,PROD_093,64,1239.04,432.0
2022-02-21,PROD_094,13,12944.1,6284.460000000001
2022-02-21,PROD_095,20,47525.8,20585.2
2022-02-21,PROD_096,17,9617.92,3128.5099999999993
2022-02-21,PROD_097,4,4037.44,1458.2400000000002
2022-02-21,PROD_098,7,5819.38,2629.4800000000005
2022-02-21,PROD_099,21,36188.67,15582.84
2022-02-21,PROD_100,35,42170.8,13423.900000000003
2022-02-22,PROD_001,16,1522.56,502.4
2022-02-22,PROD_002,23,3589.15,1339.2900000000004
2022-02-22,PROD_003,30,40731.3,16670.7
2022-02-22,PROD_004,24,1809.12,598.8
2022-02-22,PROD_005,18,6013.62,1745.1
2022-02-22,PROD_006,17,26579.84,9445.88
2022-02-22,PROD_007,9,22430.340000000004,11108.7
2022-02-22,PROD_008,21,23664.269999999997,8427.929999999998
2022-02-22,PROD_009,20,65137.600000000006,32399.4
2022-02-22,PROD_010,62,5934.0199999999995,2783.7999999999993
2022-02-22,PROD_011,17,27265.789999999997,11934.849999999997
2022-02-22,PROD_012,12,2006.52,724.9200000000001
2022-02-22,PROD_013,13,24988.34,11431.290000000003
2022-02-22,PROD_014,11,5160.1,1595.7700000000004
2022-02-22,PROD_015,16,18490.24,8960.160000000002
2022-02-22,PROD_016,16,25360.16,10240.32
2022-02-22,PROD_017,2,799.8,399.52
2022-02-22,PROD_018,22,55028.600000000006,15917.880000000005
2022-02-22,PROD_019,8,2896.32,1209.6000000000001
2022-02-22,PROD_020,34,16411.8,4520.979999999999
2022-02-22,PROD_021,12,2143.8,807.6000000000001
2022-02-22,PROD_022,6,2215.2,603.5399999999998
2022-02-22,PROD_023,15,2801.1000000000004,1273.65
2022-02-22,PROD_024,24,28962.48,6914.88
2022-02-22,PROD_025,27,20202.21,8298.720000000001
2022-02-22,PROD_026,18,40662.18000000001,11406.060000000005
2022-02-22,PROD_027,15,18824.4,7909.350000000001
2022-02-22,PROD_028,21,14663.04,5378.52
2022-02-22,PROD_029,37,2760.57,887.2599999999999
2022-02-22,PROD_030,14,2812.6,878.5
2022-02-22,PROD_031,8,16817.84,7974.48
2022-02-22,PROD_032,11,4431.0199999999995,1249.27
2022-02-22,PROD_033,16,3763.52,1456.1599999999999
2022-02-22,PROD_034,7,10746.26,3978.1000000000004
2022-02-22,PROD_035,11,1659.02,742.2799999999999
2022-02-22,PROD_036,19,11966.39,4552.4
2022-02-22,PROD_037,54,6480.0,1690.1999999999998
2022-02-22,PROD_038,5,12113.35,4896.2
2022-02-22,PROD_039,27,26802.09,10429.02
2022-02-22,PROD_040,27,8587.35,3129.03
2022-02-22,PROD_041,9,9826.74,4401.719999999999
2022-02-22,PROD_042,20,19650.8,9716.6
2022-02-22,PROD_043,15,12598.2,5226.3
2022-02-22,PROD_044,38,59816.17999999999,15706.539999999997
2022-02-22,PROD_045,20,40986.4,20065.600000000006
2022-02-22,PROD_046,26,13303.42,4954.56
2022-02-22,PROD_047,10,5093.6,2265.9000000000005
2022-02-22,PROD_048,8,10254.32,4996.5599999999995
2022-02-22,PROD_049,65,12964.25,6473.349999999999
2022-02-22,PROD_050,16,2279.52,803.52
2022-02-22,PROD_051,3,1427.04,669.4200000000001
2022-02-22,PROD_052,15,23263.350000000002,10078.2
2022-02-22,PROD_053,4,5301.24,2388.0
2022-02-22,PROD_054,39,20662.199999999997,6338.279999999999
2022-02-22,PROD_055,12,3438.4800000000005,1662.1200000000003
2022-02-22,PROD_056,5,1401.05,639.5499999999998
2022-02-22,PROD_057,38,45684.36,17120.520000000004
2022-02-22,PROD_058,16,10553.92,4952.8
2022-02-22,PROD_059,64,1370.24,489.6
2022-02-22,PROD_060,10,10483.5,4550.0999999999985
2022-02-22,PROD_061,41,6186.08,3010.6299999999997
2022-02-22,PROD_062,17,6938.04,3116.61
2022-02-22,PROD_063,34,12382.8,5693.639999999999
2022-02-22,PROD_064,44,2390.52,1160.28
2022-02-22,PROD_065,11,14937.230000000001,5476.9000000000015
2022-02-22,PROD_066,3,2687.0099999999998,986.1299999999998
2022-02-22,PROD_067,4,1781.12,881.2399999999999
2022-02-22,PROD_068,13,27152.190000000002,9543.560000000001
2022-02-22,PROD_069,14,2278.78,1097.88
2022-02-22,PROD_070,4,396.84,193.11999999999998
2022-02-22,PROD_071,19,6555.379999999999,2841.2599999999998
2022-02-22,PROD_072,4,2693.44,910.0
2022-02-22,PROD_073,14,14255.220000000001,5810.5599999999995
2022-02-22,PROD_074,21,12325.740000000002,4166.6100000000015
2022-02-22,PROD_075,13,6893.25,3167.19
2022-02-22,PROD_076,32,2309.76,716.4800000000002
2022-02-22,PROD_077,24,8728.08,3782.16
2022-02-22,PROD_078,19,11613.18,3545.020000000001
2022-02-22,PROD_079,49,5724.67,1487.1499999999996
2022-02-22,PROD_080,24,24510.72,7845.599999999999
2022-02-22,PROD_081,25,34935.75,16182.000000000002
2022-02-22,PROD_082,15,22689.600000000002,10708.800000000001
